Easting,Northing,Elevation
524445.2273546590,5.253579589507E+06,139.6378971
524449.7704464200,5.253579302404E+06,139.0112117
524454.3135381810,5.253579015300E+06,138.4655634
524458.8566299420,5.253578728196E+06,138.0007822
524463.3997217030,5.253578441092E+06,137.6167233
524467.9428134630,5.253578153989E+06,137.3132669
524472.4859052240,5.253577866885E+06,137.0903183
524477.0289969850,5.253577579781E+06,136.9478082
524481.5720887460,5.253577292677E+06,136.8856921
524486.1151805070,5.253577005574E+06,136.9039506
524490.6582722670,5.253576718470E+06,137.0025893
524445.2273546590,5.253581357710E+06,140.909008
524449.7704464200,5.253581058473E+06,140.4344413
524454.3135381810,5.253580759236E+06,140.0139496
524458.8566299420,5.253580459999E+06,139.6474739
524463.3997217020,5.253580160763E+06,139.3349633
524467.9428134630,5.253579861526E+06,139.0763739
524472.4859052240,5.253579562289E+06,138.8716697
524477.0289969850,5.253579263052E+06,138.720822
524481.5720887460,5.253578963815E+06,138.6238098
524486.1151805070,5.253578664578E+06,138.5806196
524490.6582722670,5.253578365342E+06,138.5912453
524445.2273546590,5.253579645916E+06,140.9113235
524449.7704464200,5.253579344069E+06,140.4487081
524454.3135381810,5.253579042222E+06,140.035857
524458.8566299420,5.253578740375E+06,139.6727215
524463.3997217020,5.253578438527E+06,139.3592584
524467.9428134630,5.253578136680E+06,139.0954308
524472.4859052240,5.253577834833E+06,138.8812074
524477.0289969850,5.253577532985E+06,138.7165629
524481.5720887460,5.253577231138E+06,138.6014777
524486.1151805070,5.253576929291E+06,138.5359382
524490.6582722670,5.253576627444E+06,138.5199367
524445.2273546600,5.253580129208E+06,139.6223331
524449.7704464200,5.253579840517E+06,138.9553396
524454.3135381810,5.253579551825E+06,138.3794719
524458.8566299420,5.253579263133E+06,137.8945035
524463.3997217030,5.253578974442E+06,137.5002435
524467.9428134640,5.253578685750E+06,137.1965369
524472.4859052240,5.253578397059E+06,136.9832642
524477.0289969850,5.253578108367E+06,136.8603415
524481.5720887460,5.253577819676E+06,136.8277205
524486.1151805070,5.253577530984E+06,136.8853884
524490.6582722680,5.253577242293E+06,137.0333677
524445.2273546590,5.253581255114E+06,139.6145431
524449.7704464200,5.253580968491E+06,138.9850804
524454.3135381810,5.253580681868E+06,138.4384692
524458.8566299420,5.253580395245E+06,137.9745315
524463.3997217020,5.253580108622E+06,137.5931162
524467.9428134630,5.253579821999E+06,137.2940988
524472.4859052240,5.253579535376E+06,137.0773822
524477.0289969850,5.253579248752E+06,136.9428955
524481.5720887460,5.253578962129E+06,136.890595
524486.1151805070,5.253578675506E+06,136.9204637
524490.6582722670,5.253578388883E+06,137.0325112
524445.2273546590,5.253580517003E+06,140.8908868
524449.7704464200,5.253580214171E+06,140.3767465
524454.3135381810,5.253579911338E+06,139.9282828
524458.8566299420,5.253579608506E+06,139.5454034
524463.3997217020,5.253579305673E+06,139.2280295
524467.9428134630,5.253579002841E+06,138.9760958
524472.4859052240,5.253578700008E+06,138.7895505
524477.0289969850,5.253578397175E+06,138.6683552
524481.5720887460,5.253578094343E+06,138.6124849
524486.1151805070,5.253577791510E+06,138.6219282
524490.6582722670,5.253577488678E+06,138.696687
524281.3305439630,5.253552255903E+06,155.1229459
524285.7990936060,5.253552876148E+06,153.8527072
524290.2676432500,5.253553496393E+06,152.6909775
524294.7361928930,5.253554116638E+06,151.6371301
524299.2047425370,5.253554736883E+06,150.6905969
524303.6732921800,5.253555357128E+06,149.8508672
524308.1418418240,5.253555977373E+06,149.1174882
524312.6103914670,5.253556597618E+06,148.4900644
524317.0789411110,5.253557217863E+06,147.9682574
524321.5474907540,5.253557838108E+06,147.5517858
524326.0160403980,5.253558458353E+06,147.240425
524281.3305439630,5.253553314543E+06,154.9508245
524285.7990936060,5.253554014766E+06,153.6784215
524290.2676432500,5.253554714989E+06,152.5183782
524294.7361928930,5.253555415213E+06,151.4700271
524299.2047425370,5.253556115436E+06,150.5327649
524303.6732921800,5.253556815659E+06,149.7060522
524308.1418418240,5.253557515882E+06,148.9894132
524312.6103914670,5.253558216105E+06,148.3824356
524317.0789411110,5.253558916328E+06,147.8847701
524321.5474907540,5.253559616551E+06,147.4961302
524326.0160403980,5.253560316774E+06,147.2162924
524281.3305439630,5.253552818991E+06,155.0421546
524285.7990936070,5.253553516953E+06,153.7527212
524290.2676432500,5.253554214914E+06,152.5776238
524294.7361928940,5.253554912875E+06,151.5161631
524299.2047425370,5.253555610836E+06,150.5677079
524303.6732921810,5.253556308797E+06,149.7316938
524308.1418418240,5.253557006758E+06,149.0076235
524312.6103914680,5.253557704720E+06,148.3950662
524317.0789411110,5.253558402681E+06,147.8936576
524321.5474907550,5.253559100642E+06,147.5030993
524326.0160403980,5.253559798603E+06,147.223159
524281.3305439630,5.253551729228E+06,155.1868075
524285.7990936060,5.253552353034E+06,153.9039287
524290.2676432500,5.253552976839E+06,152.7302127
524294.7361928930,5.253553600645E+06,151.6650199
524299.2047425370,5.253554224450E+06,150.7077699
524303.6732921800,5.253554848256E+06,149.8579409
524308.1418418240,5.253555472062E+06,149.1150699
524312.6103914670,5.253556095867E+06,148.4787519
524317.0789411110,5.253556719673E+06,147.9486402
524321.5474907540,5.253557343479E+06,147.524446
524326.0160403980,5.253557967284E+06,147.205938
524281.3305439630,5.253553560156E+06,153.8698661
524285.7990936070,5.253554040745E+06,151.277904
524290.2676432500,5.253554521333E+06,149.1958337
524294.7361928940,5.253555001921E+06,147.6025628
524299.2047425370,5.253555482510E+06,146.4819503
524303.6732921810,5.253555963098E+06,145.8226438
524308.1418418240,5.253556443686E+06,145.6179642
524312.6103914670,5.253556924275E+06,145.8658378
524317.0789411110,5.253557404863E+06,146.5687759
524321.5474907550,5.253557885451E+06,147.7338995
524326.0160403980,5.253558366040E+06,149.3730121
524188.1356170010,5.253715515633E+06,120.16468
524192.5215597110,5.253714560382E+06,120.0009618
524196.9075024220,5.253713605132E+06,119.996744
524201.2934451320,5.253712649882E+06,120.1520212
524205.6793878430,5.253711694631E+06,120.4669893
524210.0653305530,5.253710739381E+06,120.9420458
524214.4512732640,5.253709784130E+06,121.5777904
524218.8372159740,5.253708828880E+06,122.3750253
524223.2231586850,5.253707873630E+06,123.3347567
524227.6091013950,5.253706918379E+06,124.4581957
524231.9950441060,5.253705963129E+06,125.7467603
524188.1356170000,5.253716149513E+06,120.1771927
524192.5215597110,5.253715191282E+06,120.0191893
524196.9075024210,5.253714233051E+06,120.0177946
524201.2934451320,5.253713274819E+06,120.1730068
524205.6793878420,5.253712316588E+06,120.4850148
524210.0653305530,5.253711358356E+06,120.9541979
524214.4512732630,5.253710400125E+06,121.581127
524218.8372159740,5.253709441893E+06,122.3665646
524223.2231586840,5.253708483662E+06,123.3114662
524227.6091013950,5.253707525430E+06,124.4169811
524231.9950441060,5.253706567199E+06,125.684454
524188.1356170000,5.253716678843E+06,120.092692
524192.5215597110,5.253715720815E+06,119.9329865
524196.9075024210,5.253714762787E+06,119.9298993
524201.2934451320,5.253713804759E+06,120.0834266
524205.6793878420,5.253712846731E+06,120.3937552
524210.0653305530,5.253711888703E+06,120.8612627
524214.4512732630,5.253710930675E+06,121.4865178
524218.8372159740,5.253709972647E+06,122.270281
524223.2231586840,5.253709014618E+06,123.213506
524227.6091013950,5.253708056590E+06,124.3173402
524231.9950441050,5.253707098562E+06,125.5831265
524188.1356170000,5.253714975512E+06,120.1850739
524192.5215597110,5.253714022187E+06,120.0216114
524196.9075024210,5.253713068862E+06,120.0186121
524201.2934451320,5.253712115537E+06,120.1760724
524205.6793878420,5.253711162211E+06,120.4941932
524210.0653305530,5.253710208886E+06,120.9733811
524214.4512732630,5.253709255561E+06,121.6142482
524218.8372159740,5.253708302236E+06,122.4176134
524223.2231586840,5.253707348911E+06,123.3845028
524227.6091013950,5.253706395586E+06,124.5161519
524231.9950441050,5.253705442261E+06,125.8140062
524400.5764294450,5.253578747807E+06,142.741545
524405.0511248440,5.253579000772E+06,142.0574955
524409.5258202440,5.253579253738E+06,141.4569699
524414.0005156440,5.253579506703E+06,140.9397639
524418.4752110440,5.253579759669E+06,140.5057014
524422.9499064430,5.253580012634E+06,140.1546347
524427.4246018430,5.253580265600E+06,139.8864444
524431.8992972430,5.253580518565E+06,139.7010392
524436.3739926420,5.253580771531E+06,139.598356
524440.8486880420,5.253581024496E+06,139.5783599
524445.3233834420,5.253581277462E+06,139.641044
524400.5764294450,5.253577592210E+06,142.7334138
524405.0511248440,5.253577847169E+06,142.0323143
524409.5258202440,5.253578102127E+06,141.4185276
524414.0005156440,5.253578357086E+06,140.8918257
524418.4752110430,5.253578612045E+06,140.4520129
524422.9499064430,5.253578867004E+06,140.0989258
524427.4246018430,5.253579121962E+06,139.8324332
524431.8992972420,5.253579376921E+06,139.6524361
524436.3739926420,5.253579631880E+06,139.5588677
524440.8486880420,5.253579886839E+06,139.5516932
524445.3233834410,5.253580141798E+06,139.6309099
524400.5764294440,5.253578792715E+06,144.1680912
524405.0511248440,5.253579047509E+06,143.6630343
524409.5258202440,5.253579302303E+06,143.1962803
524414.0005156440,5.253579557097E+06,142.7677956
524418.4752110430,5.253579811891E+06,142.3775492
524422.9499064430,5.253580066686E+06,142.0255129
524427.4246018430,5.253580321480E+06,141.7116613
524431.8992972420,5.253580576274E+06,141.4359717
524436.3739926420,5.253580831068E+06,141.1984244
524440.8486880420,5.253581085862E+06,140.999002
524445.3233834410,5.253581340657E+06,140.8376903
524400.5764294450,5.253577059598E+06,142.7415739
524405.0511248450,5.253577314296E+06,142.0737083
524409.5258202440,5.253577568994E+06,141.4861172
524414.0005156440,5.253577823691E+06,140.9786158
524418.4752110440,5.253578078389E+06,140.5510444
524422.9499064430,5.253578333087E+06,140.2032684
524427.4246018430,5.253578587785E+06,139.9351785
524431.8992972430,5.253578842483E+06,139.7466902
524436.3739926420,5.253579097181E+06,139.6377444
524440.8486880420,5.253579351879E+06,139.6083067
524445.3233834420,5.253579606577E+06,139.6583679
524400.5764294450,5.253578202553E+06,142.7630833
524405.0511248440,5.253578456865E+06,142.1051665
524409.5258202440,5.253578711177E+06,141.5250325
524414.0005156440,5.253578965489E+06,141.0225098
524418.4752110430,5.253579219800E+06,140.59745
524422.9499064430,5.253579474112E+06,140.2497275
524427.4246018430,5.253579728424E+06,139.9792393
524431.8992972420,5.253579982736E+06,139.7859057
524436.3739926420,5.253580237047E+06,139.6696695
524440.8486880420,5.253580491359E+06,139.6304962
524445.3233834420,5.253580745671E+06,139.6683744
524400.5764294450,5.253577932833E+06,144.3687132
524405.0511248440,5.253578191369E+06,143.741345
524409.5258202440,5.253578449905E+06,143.1762113
524414.0005156440,5.253578708440E+06,142.673205
524418.4752110430,5.253578966976E+06,142.2322309
524422.9499064430,5.253579225512E+06,141.8532055
524427.4246018430,5.253579484048E+06,141.5360569
524431.8992972430,5.253579742583E+06,141.280725
524436.3739926420,5.253580001119E+06,141.0871615
524440.8486880420,5.253580259655E+06,140.9553298
524445.3233834420,5.253580518190E+06,140.8852048
524400.5764294450,5.253577074254E+06,144.2165146
524405.0511248440,5.253577327180E+06,143.6534092
524409.5258202440,5.253577580107E+06,143.1422722
524414.0005156440,5.253577833034E+06,142.6830358
524418.4752110430,5.253578085961E+06,142.2756393
524422.9499064430,5.253578338888E+06,141.9200285
524427.4246018430,5.253578591815E+06,141.6161565
524431.8992972420,5.253578844742E+06,141.3639828
524436.3739926420,5.253579097669E+06,141.1634741
524440.8486880420,5.253579350596E+06,141.0146038
524445.3233834410,5.253579603523E+06,140.9173522
524400.5764294450,5.253577844924E+06,141.3422355
524405.0511248450,5.253578107255E+06,140.9012586
524409.5258202440,5.253578369587E+06,140.4584411
524414.0005156440,5.253578631918E+06,140.0137829
524418.4752110440,5.253578894249E+06,139.5672839
524422.9499064430,5.253579156580E+06,139.1189441
524427.4246018430,5.253579418912E+06,138.6687633
524431.8992972430,5.253579681243E+06,138.2167416
524436.3739926420,5.253579943574E+06,137.7628788
524440.8486880420,5.253580205905E+06,137.3071748
524445.3233834420,5.253580468237E+06,136.8496296
524279.6847929050,5.253856385879E+06,101.6295655
524280.6502925250,5.253860662965E+06,100.8172749
524281.6157921450,5.253864940051E+06,100.0922657
524282.5812917660,5.253869217136E+06,99.45425926
524283.5467913860,5.253873494222E+06,98.90301026
524284.5122910060,5.253877771308E+06,98.43830681
524285.4777906260,5.253882048394E+06,98.05997026
524286.4432902470,5.253886325479E+06,97.76785518
524287.4087898670,5.253890602565E+06,97.56184927
524288.3742894870,5.253894879651E+06,97.44187333
524289.3397891070,5.253899156737E+06,97.40788126
524279.2309785640,5.253856385879E+06,101.8438225
524280.1861189090,5.253860662965E+06,101.0081949
524281.1412592530,5.253864940051E+06,100.2612196
524282.0963995970,5.253869217136E+06,99.60260057
524283.0515399420,5.253873494222E+06,99.03207681
524284.0066802860,5.253877771308E+06,98.54942223
524284.9618206310,5.253882048394E+06,98.15444558
524285.9169609750,5.253886325479E+06,97.84699034
524286.8721013190,5.253890602565E+06,97.62693465
524287.8272416640,5.253894879651E+06,97.49419133
524288.7823820080,5.253899156737E+06,97.44870776
524281.4311777310,5.253856385879E+06,101.5828002
524282.2796438500,5.253860662965E+06,100.8319626
524283.1281099680,5.253864940051E+06,100.1551296
524283.9765760860,5.253869217136E+06,99.5521112
524284.8250422040,5.253873494222E+06,99.02273829
524285.6735083220,5.253877771308E+06,98.56686237
524286.5219744400,5.253882048394E+06,98.18435554
524287.3704405590,5.253886325479E+06,97.87511052
524288.2189066770,5.253890602565E+06,97.63904055
524289.0673727950,5.253894879651E+06,97.47607942
524289.9158389130,5.253899156737E+06,97.3861814
524281.8848270230,5.253856385879E+06,101.5877809
524282.7466540610,5.253860662965E+06,100.8058662
524283.6084810990,5.253864940051E+06,100.1062369
524284.4703081370,5.253869217136E+06,99.48865106
524285.3321351750,5.253873494222E+06,98.95289525
524286.1939622130,5.253877771308E+06,98.49878423
524287.0557892510,5.253882048394E+06,98.12616101
524287.9176162890,5.253886325479E+06,97.83489677
524288.7794433270,5.253890602565E+06,97.62489083
524289.6412703650,5.253894879651E+06,97.49607057
524290.5030974030,5.253899156737E+06,97.44839147
524281.3566097830,5.253856385879E+06,100.302796
524282.3395287920,5.253860662965E+06,99.61364427
524283.3224478000,5.253864940051E+06,98.98217439
524284.3053668090,5.253869217136E+06,98.40827966
524285.2882858180,5.253873494222E+06,97.89186312
524286.2712048260,5.253877771308E+06,97.43283753
524287.2541238350,5.253882048394E+06,97.03112537
524288.2370428440,5.253886325479E+06,96.68665876
524289.2199618520,5.253890602565E+06,96.39937951
524290.2028808610,5.253894879651E+06,96.1692391
524291.1857998690,5.253899156737E+06,95.99619865
524282.2263595660,5.253856385879E+06,100.3907521
524283.0947821900,5.253860662965E+06,99.55834576
524283.9632048140,5.253864940051E+06,98.82540761
524284.8316274370,5.253869217136E+06,98.1915688
524285.7000500610,5.253873494222E+06,97.65651037
524286.5684726850,5.253877771308E+06,97.21996305
524287.4368953080,5.253882048394E+06,96.88170716
524288.3053179320,5.253886325479E+06,96.64157249
524289.1737405560,5.253890602565E+06,96.49943819
524290.0421631800,5.253894879651E+06,96.45523275
524290.9105858030,5.253899156737E+06,96.5089339
524360.5042827480,5.253656980173E+06,136.4146968
524364.8133405240,5.253658459174E+06,134.8685818
524369.1223983010,5.253659938176E+06,133.4867052
524373.4314560780,5.253661417178E+06,132.2674392
524377.7405138550,5.253662896179E+06,131.2093477
524382.0495716320,5.253664375181E+06,130.3111842
524386.3586294090,5.253665854182E+06,129.5718909
524390.6676871860,5.253667333184E+06,128.9905969
524394.9767449620,5.253668812185E+06,128.5666175
524399.2858027390,5.253670291187E+06,128.2994533
524403.5948605160,5.253671770188E+06,128.1887896
524231.9950441050,5.253705954563E+06,125.7383055
524236.1471428460,5.253705045430E+06,125.456154
524240.2992415880,5.253704136296E+06,125.3324107
524244.4513403290,5.253703227163E+06,125.3669039
524248.6034390710,5.253702318029E+06,125.5596815
524252.7555378120,5.253701408895E+06,125.9110107
524256.9076365540,5.253700499762E+06,126.4213782
524261.0597352960,5.253699590628E+06,127.0914912
524265.2118340370,5.253698681495E+06,127.9222782
524269.3639327790,5.253697772361E+06,128.9148905
524273.5160315200,5.253696863228E+06,130.0707032
524231.9950441060,5.253706567930E+06,125.7396293
524236.1471428470,5.253705660260E+06,125.4243081
524240.2992415890,5.253704752590E+06,125.2733506
524244.4513403300,5.253703844919E+06,125.2865318
524248.6034390720,5.253702937249E+06,125.4638712
524252.7555378130,5.253702029579E+06,125.8056334
524256.9076365550,5.253701121909E+06,126.3123278
524261.0597352960,5.253700214238E+06,126.9847098
524265.2118340380,5.253699306568E+06,127.8237819
524269.3639327790,5.253698398898E+06,128.8307951
524273.5160315210,5.253697491228E+06,130.0072506
524231.9950441050,5.253707097792E+06,125.7793864
524236.1471428460,5.253706190307E+06,125.4553891
524240.2992415880,5.253705282823E+06,125.2958593
524244.4513403300,5.253704375339E+06,125.3005589
524248.6034390710,5.253703467854E+06,125.469495
524252.7555378130,5.253702560370E+06,125.8029196
524256.9076365540,5.253701652885E+06,126.3013305
524261.0597352960,5.253700745401E+06,126.9654714
524265.2118340370,5.253699837917E+06,127.7963335
524269.3639327790,5.253698930432E+06,128.795157
524273.5160315200,5.253698022948E+06,129.9634325
524231.9950441060,5.253705439216E+06,125.7188676
524236.1471428470,5.253704527993E+06,125.5022252
524240.2992415890,5.253703616770E+06,125.4296063
524244.4513403300,5.253702705546E+06,125.5009278
524248.6034390720,5.253701794323E+06,125.7162714
524252.7555378130,5.253700883100E+06,126.0758839
524256.9076365550,5.253699971876E+06,126.5801777
524261.0597352970,5.253699060653E+06,127.2297308
524265.2118340380,5.253698149430E+06,128.0252881
524269.3639327800,5.253697238207E+06,128.9677615
524273.5160315210,5.253696326983E+06,130.0582316
524038.7332363860,5.253850044550E+06,110.4737732
524042.8861211710,5.253849185360E+06,109.6467574
524047.0390059570,5.253848326170E+06,108.9017012
524051.1918907420,5.253847466980E+06,108.2383357
524055.3447755270,5.253846607789E+06,107.6564212
524059.4976603120,5.253845748599E+06,107.1557477
524063.6505450980,5.253844889409E+06,106.7361343
524067.8034298830,5.253844030219E+06,106.3974296
524071.9563146680,5.253843171029E+06,106.1395112
524076.1091994540,5.253842311838E+06,105.962286
524080.2620842390,5.253841452648E+06,105.86569
524038.7332363860,5.253849795096E+06,111.9802392
524042.8861211710,5.253849080727E+06,111.3853146
524047.0390059570,5.253848366358E+06,110.8697892
524051.1918907420,5.253847651989E+06,110.4334832
524055.3447755270,5.253846937620E+06,110.0762443
524059.4976603130,5.253846223251E+06,109.7979478
524063.6505450980,5.253845508882E+06,109.5984966
524067.8034298830,5.253844794514E+06,109.4778211
524071.9563146680,5.253844080145E+06,109.4358792
524076.1091994540,5.253843365776E+06,109.4726562
524080.2620842390,5.253842651407E+06,109.5881651
524038.7332363860,5.253850657861E+06,111.859026
524042.8861211720,5.253849938470E+06,111.2807388
524047.0390059570,5.253849219079E+06,110.7813206
524051.1918907420,5.253848499688E+06,110.3605994
524055.3447755270,5.253847780297E+06,110.0184301
524059.4976603130,5.253847060906E+06,109.7546949
524063.6505450980,5.253846341516E+06,109.5693029
524067.8034298830,5.253845622125E+06,109.4621903
524071.9563146690,5.253844902734E+06,109.4333202
524076.1091994540,5.253844183343E+06,109.4826826
524080.2620842390,5.253843463952E+06,109.6102945
524038.7332363860,5.253849423245E+06,110.4594927
524042.8861211710,5.253848562010E+06,109.6408861
524047.0390059570,5.253847700774E+06,108.9021475
524051.1918907420,5.253846839539E+06,108.2430234
524055.3447755270,5.253845978303E+06,107.6632878
524059.4976603130,5.253845117068E+06,107.1627416
524063.6505450980,5.253844255833E+06,106.7412133
524067.8034298830,5.253843394597E+06,106.3985583
524071.9563146680,5.253842533362E+06,106.1346589
524076.1091994540,5.253841672126E+06,105.9494247
524080.2620842390,5.253840810891E+06,105.8427921
524038.7332363860,5.253848911149E+06,111.9226611
524042.8861211710,5.253848192757E+06,111.3530614
524047.0390059560,5.253847474366E+06,110.8595163
524051.1918907420,5.253846755974E+06,110.4418676
524055.3447755270,5.253846037582E+06,110.0999814
524059.4976603120,5.253845319191E+06,109.8337483
524063.6505450980,5.253844600799E+06,109.6430827
524067.8034298830,5.253843882407E+06,109.5279237
524071.9563146680,5.253843164015E+06,109.4882343
524076.1091994530,5.253842445624E+06,109.5240017
524080.2620842390,5.253841727232E+06,109.6352375
524038.7332363860,5.253849911606E+06,109.3963191
524042.8861211710,5.253849196369E+06,108.5743431
524047.0390059570,5.253848481132E+06,107.8367211
524051.1918907420,5.253847765895E+06,107.1831673
524055.3447755270,5.253847050658E+06,106.6134286
524059.4976603130,5.253846335421E+06,106.1272842
524063.6505450980,5.253845620184E+06,105.7245458
524067.8034298830,5.253844904947E+06,105.4050574
524071.9563146680,5.253844189709E+06,105.1686951
524076.1091994540,5.253843474472E+06,105.0153674
524080.2620842390,5.253842759235E+06,104.9450149
524038.7332363860,5.253850591794E+06,110.4253211
524042.8861211710,5.253849740162E+06,109.596694
524047.0390059570,5.253848888529E+06,108.8510262
524051.1918907420,5.253848036897E+06,108.1880417
524055.3447755270,5.253847185265E+06,107.607495
524059.4976603120,5.253846333632E+06,107.1091714
524063.6505450980,5.253845482000E+06,106.6928862
524067.8034298830,5.253844630368E+06,106.3584854
524071.9563146680,5.253843778735E+06,106.1058453
524076.1091994540,5.253842927103E+06,105.9348722
524080.2620842390,5.253842075471E+06,105.8455029
524038.7332363870,5.253848891791E+06,110.5018134
524042.8861211720,5.253848021624E+06,109.6471234
524047.0390059570,5.253847151457E+06,108.879583
524051.1918907430,5.253846281290E+06,108.1988796
524055.3447755280,5.253845411123E+06,107.6047364
524059.4976603130,5.253844540956E+06,107.0969114
524063.6505450980,5.253843670789E+06,106.675198
524067.8034298840,5.253842800622E+06,106.3394245
524071.9563146690,5.253841930455E+06,106.0894545
524076.1091994540,5.253841060288E+06,105.925186
524080.2620842400,5.253840190120E+06,105.8465522
524289.9040923130,5.253899156737E+06,97.45066831
524290.5113640980,5.253903335689E+06,96.75826659
524291.1186358830,5.253907514641E+06,96.12721489
524291.7259076680,5.253911693594E+06,95.55738321
524292.3331794530,5.253915872546E+06,95.04865417
524292.9404512380,5.253920051498E+06,94.60092296
524293.5477230230,5.253924230451E+06,94.21409735
524294.1549948080,5.253928409403E+06,93.88809766
524294.7622665930,5.253932588355E+06,93.62285671
524295.3695383780,5.253936767308E+06,93.41831988
524295.9768101640,5.253940946260E+06,93.27444502
524289.3450494920,5.253899156737E+06,97.47038194
524289.9468189870,5.253903335689E+06,96.75392744
524290.5485884830,5.253907514641E+06,96.10330229
524291.1503579790,5.253911693594E+06,95.51835235
524291.7521274750,5.253915872546E+06,94.99893906
524292.3538969700,5.253920051498E+06,94.54493937
524292.9556664660,5.253924230451E+06,94.15624574
524293.5574359620,5.253928409403E+06,93.83276608
524294.1592054570,5.253932588355E+06,93.57442378
524294.7609749530,5.253936767308E+06,93.38115763
524295.3627444490,5.253940946260E+06,93.25292184
524290.4798712790,5.253899156737E+06,97.43564262
524291.0821234990,5.253903335689E+06,96.7388927
524291.6843757180,5.253907514641E+06,96.10490046
524292.2866279370,5.253911693594E+06,95.53352922
524292.8888801560,5.253915872546E+06,95.02465581
524293.4911323750,5.253920051498E+06,94.57817051
524294.0933845940,5.253924230451E+06,94.19397708
524294.6956368130,5.253928409403E+06,93.87199269
524295.2978890320,5.253932588355E+06,93.61214793
524295.9001412510,5.253936767308E+06,93.41438678
524296.5023934710,5.253940946260E+06,93.2786666
524288.7862129560,5.253899156737E+06,97.47465488
524289.3892337400,5.253903335689E+06,96.76845292
524289.9922545240,5.253907514641E+06,96.12520486
524290.5952753080,5.253911693594E+06,95.54477125
524291.1982960930,5.253915872546E+06,95.02702629
524291.8013168770,5.253920051498E+06,94.57185774
524292.4043376610,5.253924230451E+06,94.17916692
524293.0073584450,5.253928409403E+06,93.84886872
524293.6103792300,5.253932588355E+06,93.58089153
524294.2134000140,5.253936767308E+06,93.37517727
524294.8164207980,5.253940946260E+06,93.23168134
524291.1533389920,5.253899156737E+06,95.97556727
524291.6266427640,5.253903335689E+06,95.33181277
524292.0999465350,5.253907514641E+06,94.73849949
524292.5732503070,5.253911693594E+06,94.19554388
524293.0465540790,5.253915872546E+06,93.70286951
524293.5198578500,5.253920051498E+06,93.26040699
524293.9931616220,5.253924230451E+06,92.86809404
524294.4664653940,5.253928409403E+06,92.52587542
524294.9397691660,5.253932588355E+06,92.23370293
524295.4130729370,5.253936767308E+06,91.99153545
524295.8863767090,5.253940946260E+06,91.79933887
524039.8446981790,5.253619604839E+06,125.4841393
524040.5575477870,5.253623730777E+06,124.9453901
524041.2703973950,5.253627856714E+06,124.4481251
524041.9832470030,5.253631982651E+06,123.9922961
524042.6960966110,5.253636108588E+06,123.5778591
524043.4089462190,5.253640234525E+06,123.204774
524044.1217958270,5.253644360462E+06,122.8730048
524044.8346454350,5.253648486399E+06,122.5825192
524045.5474950430,5.253652612336E+06,122.3332894
524046.2603446510,5.253656738273E+06,122.1252911
524046.9731942590,5.253660864210E+06,121.9585043
524041.5762950260,5.253619604839E+06,125.3710572
524042.2891751380,5.253623730777E+06,124.8224519
524043.0020552510,5.253627856714E+06,124.3178645
524043.7149353630,5.253631982651E+06,123.8572403
524044.4278154750,5.253636108588E+06,123.4405292
524045.1406955880,5.253640234525E+06,123.0676857
524045.8535757000,5.253644360462E+06,122.7386694
524046.5664558130,5.253648486399E+06,122.4534444
524047.2793359250,5.253652612336E+06,122.2119797
524047.9922160380,5.253656738273E+06,122.014249
524048.7050961500,5.253660864210E+06,121.8602308
524040.7054863280,5.253619604839E+06,125.5645417
524041.4218091130,5.253623730777E+06,125.007219
524042.1381318980,5.253627856714E+06,124.4956506
524042.8544546830,5.253631982651E+06,124.0297763
524043.5707774680,5.253636108588E+06,123.6095414
524044.2871002530,5.253640234525E+06,123.2348965
524045.0034230380,5.253644360462E+06,122.9057976
524045.7197458230,5.253648486399E+06,122.6222061
524046.4360686080,5.253652612336E+06,122.3840887
524047.1523913920,5.253656738273E+06,122.1914174
524047.8687141770,5.253660864210E+06,122.0441695
524040.7920371990,5.253619604839E+06,122.6480224
524041.5070467560,5.253623730777E+06,121.947043
524042.2220563130,5.253627856714E+06,121.3139508
524042.9370658700,5.253631982651E+06,120.7485833
524043.6520754270,5.253636108588E+06,120.2507957
524044.3670849840,5.253640234525E+06,119.8204604
524045.0820945410,5.253644360462E+06,119.457467
524045.7971040980,5.253648486399E+06,119.1617225
524046.5121136550,5.253652612336E+06,118.9331511
524047.2271232120,5.253656738273E+06,118.7716943
524047.9421327690,5.253660864210E+06,118.6773106
524041.5345149580,5.253619604839E+06,123.8880322
524042.2736952560,5.253623730777E+06,123.3117933
524043.0128755550,5.253627856714E+06,122.7920757
524043.7520558530,5.253631982651E+06,122.3287865
524044.4912361510,5.253636108588E+06,121.9218428
524045.2304164500,5.253640234525E+06,121.5711718
524045.9695967480,5.253644360462E+06,121.276711
524046.7087770460,5.253648486399E+06,121.0384075
524047.4479573450,5.253652612336E+06,120.856219
524048.1871376430,5.253656738273E+06,120.7301126
524048.9263179420,5.253660864210E+06,120.6600661
524039.8298866060,5.253619604839E+06,123.9477009
524040.5094729790,5.253623730777E+06,123.3522484
524041.1890593520,5.253627856714E+06,122.8167586
524041.8686457250,5.253631982651E+06,122.3411235
524042.5482320980,5.253636108588E+06,121.925247
524043.2278184710,5.253640234525E+06,121.569045
524043.9074048430,5.253644360462E+06,121.2724458
524044.5869912160,5.253648486399E+06,121.0353893
524045.2665775890,5.253652612336E+06,120.8578277
524045.9461639620,5.253656738273E+06,120.7397252
524046.6257503350,5.253660864210E+06,120.6810579
524040.3664588970,5.253619604839E+06,123.9450591
